year,local,ctp_eng_nm,CTP_KOR_NM,var,cat
2016,"대구","Daegu","대구광역시","968","주민1인당 지방세부담액(천원)"
2016,"대구","Daegu","대구광역시","2,407,558","지방세액(백만원)"
2016,"대구","Daegu","대구광역시","53,167,211","명목GRDP(시도)(백만원)"
2016,"대구","Daegu","대구광역시","51,823,902","실질GRDP(시도)(백만원)"
2016,"대구","Daegu","대구광역시","14.4","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2016,"대구","Daegu","대구광역시","1,311,345","일반공공행정분야예산액(A)(백만원)"
2016,"대구","Daegu","대구광역시","9,129,264","전체예산액(C)(백만원)"
2016,"대구","Daegu","대구광역시","43","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2016,"대구","Daegu","대구광역시","3,636,332","사회복지분야예산액(D)(백만원)"
2016,"대구","Daegu","대구광역시","288,205","보건분야예산액(E)(백만원)"
2016,"대구","Daegu","대구광역시","50.6","재정자립도(%)"
2016,"대구","Daegu","대구광역시","67","재정자주도(%)"
2016,"대구","Daegu","대구광역시","13.2","고령인구비율(%)"
2016,"대구","Daegu","대구광역시","2,484,557","인구(명)"
2016,"대구","Daegu","대구광역시","권영진","당선자"
2016,"대구","Daegu","대구광역시","새누리당","당선자 정당"
2016,"대구","Daegu","대구광역시","55.95000076","당선자 득표율"
2016,"대구","Daegu","대구광역시","김부겸","차선자"
2016,"대구","Daegu","대구광역시","새정치민주연합","차선자 정당"
2016,"대구","Daegu","대구광역시","40.33000183","차선자 득표율"
2016,"대전","Daejeon","대전광역시","2,018,975","통합부채현황(A+B+C+D)(백만원)"
2016,"대전","Daejeon","대전광역시","1,049,131","자치단체부채(A)(백만원)"
2016,"대전","Daejeon","대전광역시","561,201","지방공공기관부채(B)(백만원)"
2016,"대전","Daejeon","대전광역시","408,643","교육재정부채(C)(백만원)"
2016,"대전","Daejeon","대전광역시","0","내(외)부거래(D)(백만원)"
2016,"대전","Daejeon","대전광역시","24,693,088","통합자산현황(A+B+C+D)(백만원)"
2016,"대전","Daejeon","대전광역시","21,382,233","자치단체자산(A)(백만원)"
2016,"대전","Daejeon","대전광역시","2,927,903","지방공공기관자산(B)(백만원)"
2016,"대전","Daejeon","대전광역시","2,961,914","교육재정자산(C)(백만원)"
2016,"대전","Daejeon","대전광역시","2,578,963","내(외)부거래(D)(백만원)"
2016,"대전","Daejeon","대전광역시","4.25","통합재정수지비율((A-(B+C))/D)*100"
2016,"대전","Daejeon","대전광역시","3,329,680","통합재정규모(D)(백만원)"
2016,"대전","Daejeon","대전광역시","3,471,129","세입(A)(백만원)"
2016,"대전","Daejeon","대전광역시","3,325,664","지출(B)(백만원)"
2016,"대전","Daejeon","대전광역시","4,016","순융자(C)(백만원)"
2016,"대전","Daejeon","대전광역시","3,790,937","총계 세출결산(A+B+C)(백만원)"
2016,"대전","Daejeon","대전광역시","2,947,718","일반회계 세출결산(A)(백만원)"
2016,"대전","Daejeon","대전광역시","384,155","공기업특별회계 세출결산(B)(백만원)"
2016,"대전","Daejeon","대전광역시","459,064","기타특별회계 세출결산(C)(백만원)"
2016,"대전","Daejeon","대전광역시","84","정책사업비중((A+B)/C)"
2016,"대전","Daejeon","대전광역시","39.34","자체사업비중(A/C)"
2016,"대전","Daejeon","대전광역시","44.65","보조사업비중(B/C)"
2016,"대전","Daejeon","대전광역시","1,101,735","자체사업(A)(백만원)"
2016,"대전","Daejeon","대전광역시","1,250,623","보조사업(B)(백만원)"
2016,"대전","Daejeon","대전광역시","2,800,685","일반회계예산(C)(백만원)"
2016,"대전","Daejeon","대전광역시","826","주민1인당 지방세부담액(천원)"
2016,"대전","Daejeon","대전광역시","1,254,049","지방세액(백만원)"
2016,"대전","Daejeon","대전광역시","39,335,023","명목GRDP(시도)(백만원)"
2016,"대전","Daejeon","대전광역시","38,456,557","실질GRDP(시도)(백만원)"
2016,"대전","Daejeon","대전광역시","10.2","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2016,"대전","Daejeon","대전광역시","535,460","일반공공행정분야예산액(A)(백만원)"
2016,"대전","Daejeon","대전광역시","5,246,135","전체예산액(C)(백만원)"
2016,"대전","Daejeon","대전광역시","43.5","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2016,"대전","Daejeon","대전광역시","2,156,334","사회복지분야예산액(D)(백만원)"
2016,"대전","Daejeon","대전광역시","126,676","보건분야예산액(E)(백만원)"
2016,"대전","Daejeon","대전광역시","50.3","재정자립도(%)"
2016,"대전","Daejeon","대전광역시","67.3","재정자주도(%)"
2016,"대전","Daejeon","대전광역시","11.3","고령인구비율(%)"
2016,"대전","Daejeon","대전광역시","1,514,370","인구(명)"
2016,"대전","Daejeon","대전광역시","권선택","당선자"
2016,"대전","Daejeon","대전광역시","새정치민주연합","당선자 정당"
2016,"대전","Daejeon","대전광역시","50.06999969","당선자 득표율"
2016,"대전","Daejeon","대전광역시","박성효","차선자"
2016,"대전","Daejeon","대전광역시","새누리당","차선자 정당"
2016,"대전","Daejeon","대전광역시","46.75999832","차선자 득표율"
2016,"부산","Busan","부산광역시","7,123,172","통합부채현황(A+B+C+D)(백만원)"
2016,"부산","Busan","부산광역시","3,893,789","자치단체부채(A)(백만원)"
2016,"부산","Busan","부산광역시","3,230,545","지방공공기관부채(B)(백만원)"
2016,"부산","Busan","부산광역시","891,428","교육재정부채(C)(백만원)"
2016,"부산","Busan","부산광역시","892,589","내(외)부거래(D)(백만원)"
2016,"부산","Busan","부산광역시","51,454,350","통합자산현황(A+B+C+D)(백만원)"
2016,"부산","Busan","부산광역시","43,249,426","자치단체자산(A)(백만원)"
2016,"부산","Busan","부산광역시","8,754,670","지방공공기관자산(B)(백만원)"
2016,"부산","Busan","부산광역시","5,782,573","교육재정자산(C)(백만원)"
2016,"부산","Busan","부산광역시","6,332,318","내(외)부거래(D)(백만원)"
2016,"부산","Busan","부산광역시","-0.94","통합재정수지비율((A-(B+C))/D)*100"
2016,"부산","Busan","부산광역시","8,819,323","통합재정규모(D)(백만원)"
2016,"부산","Busan","부산광역시","8,736,218","세입(A)(백만원)"
2016,"부산","Busan","부산광역시","8,798,068","지출(B)(백만원)"
2016,"부산","Busan","부산광역시","21,255","순융자(C)(백만원)"
2016,"부산","Busan","부산광역시","10,602,810","총계 세출결산(A+B+C)(백만원)"
2016,"부산","Busan","부산광역시","7,992,881","일반회계 세출결산(A)(백만원)"
2016,"부산","Busan","부산광역시","728,063","공기업특별회계 세출결산(B)(백만원)"
2016,"부산","Busan","부산광역시","1,881,867","기타특별회계 세출결산(C)(백만원)"
2016,"부산","Busan","부산광역시","77","정책사업비중((A+B)/C)"
2016,"부산","Busan","부산광역시","37.9","자체사업비중(A/C)"
2016,"부산","Busan","부산광역시","39.06","보조사업비중(B/C)"
2016,"부산","Busan","부산광역시","2,877,403","자체사업(A)(백만원)"
2016,"부산","Busan","부산광역시","2,965,322","보조사업(B)(백만원)"
2016,"부산","Busan","부산광역시","7,591,397","일반회계예산(C)(백만원)"
2016,"부산","Busan","부산광역시","1,026","주민1인당 지방세부담액(천원)"
2016,"부산","Busan","부산광역시","3,606,403","지방세액(백만원)"
2016,"부산","Busan","부산광역시","85,536,348","명목GRDP(시도)(백만원)"
2016,"부산","Busan","부산광역시","84,114,530","실질GRDP(시도)(백만원)"
2016,"부산","Busan","부산광역시","11.2","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2016,"부산","Busan","부산광역시","1,497,988","일반공공행정분야예산액(A)(백만원)"
2016,"부산","Busan","부산광역시","13,390,350","전체예산액(C)(백만원)"
2016,"부산","Busan","부산광역시","42.5","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2016,"부산","Busan","부산광역시","5,435,777","사회복지분야예산액(D)(백만원)"
2016,"부산","Busan","부산광역시","258,435","보건분야예산액(E)(백만원)"
2016,"부산","Busan","부산광역시","50.9","재정자립도(%)"
2016,"부산","Busan","부산광역시","62.5","재정자주도(%)"
2016,"부산","Busan","부산광역시","15.3","고령인구비율(%)"
2016,"부산","Busan","부산광역시","3,498,529","인구(명)"
2016,"부산","Busan","부산광역시","서병수","당선자"
2016,"부산","Busan","부산광역시","새누리당","당선자 정당"
2016,"부산","Busan","부산광역시","50.65000153","당선자 득표율"
2016,"부산","Busan","부산광역시","오거돈","차선자"
2016,"부산","Busan","부산광역시","무소속","차선자 정당"
2016,"부산","Busan","부산광역시","49.34000015","차선자 득표율"
2016,"서울","Seoul","서울특별시","30,298,279","통합부채현황(A+B+C+D)(백만원)"
2016,"서울","Seoul","서울특별시","7,700,451","자치단체부채(A)(백만원)"
2016,"서울","Seoul","서울특별시","21,152,916","지방공공기관부채(B)(백만원)"
2016,"서울","Seoul","서울특별시","2,502,279","교육재정부채(C)(백만원)"
2016,"서울","Seoul","서울특별시","1,057,367","내(외)부거래(D)(백만원)"
2016,"서울","Seoul","서울특별시","164,416,176","통합자산현황(A+B+C+D)(백만원)"
2016,"서울","Seoul","서울특별시","126,711,658","자치단체자산(A)(백만원)"
2016,"서울","Seoul","서울특별시","38,508,406","지방공공기관자산(B)(백만원)"
2016,"서울","Seoul","서울특별시","14,893,433","교육재정자산(C)(백만원)"
2016,"서울","Seoul","서울특별시","15,697,321","내(외)부거래(D)(백만원)"
2016,"서울","Seoul","서울특별시","1.43","통합재정수지비율((A-(B+C))/D)*100"
2016,"서울","Seoul","서울특별시","23,220,159","통합재정규모(D)(백만원)"
2016,"서울","Seoul","서울특별시","23,551,389","세입(A)(백만원)"
2016,"서울","Seoul","서울특별시","22,456,348","지출(B)(백만원)"
2016,"서울","Seoul","서울특별시","763,812","순융자(C)(백만원)"
2016,"서울","Seoul","서울특별시","28,751,388","총계 세출결산(A+B+C)(백만원)"
2016,"서울","Seoul","서울특별시","20,683,817","일반회계 세출결산(A)(백만원)"
2016,"서울","Seoul","서울특별시","711,507","공기업특별회계 세출결산(B)(백만원)"
2016,"서울","Seoul","서울특별시","7,356,065","기타특별회계 세출결산(C)(백만원)"
2016,"서울","Seoul","서울특별시","79.9","정책사업비중((A+B)/C)"
2016,"서울","Seoul","서울특별시","52.78","자체사업비중(A/C)"
2016,"서울","Seoul","서울특별시","27.15","보조사업비중(B/C)"
2016,"서울","Seoul","서울특별시","10,117,287","자체사업(A)(백만원)"
2016,"서울","Seoul","서울특별시","5,203,668","보조사업(B)(백만원)"
2016,"서울","Seoul","서울특별시","19,169,409","일반회계예산(C)(백만원)"
2016,"서울","Seoul","서울특별시","1,409","주민1인당 지방세부담액(천원)"
2016,"서울","Seoul","서울특별시","14,125,773","지방세액(백만원)"
2016,"서울","Seoul","서울특별시","387,364,432","명목GRDP(시도)(백만원)"
2016,"서울","Seoul","서울특별시","380,679,274","실질GRDP(시도)(백만원)"
2016,"서울","Seoul","서울특별시","18.8","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2016,"서울","Seoul","서울특별시","6,331,601","일반공공행정분야예산액(A)(백만원)"
2016,"서울","Seoul","서울특별시","33,618,562","전체예산액(C)(백만원)"
2016,"서울","Seoul","서울특별시","40.6","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2016,"서울","Seoul","서울특별시","12,904,795","사회복지분야예산액(D)(백만원)"
2016,"서울","Seoul","서울특별시","746,743","보건분야예산액(E)(백만원)"
2016,"서울","Seoul","서울특별시","80.7","재정자립도(%)"
2016,"서울","Seoul","서울특별시","81.8","재정자주도(%)"
2016,"서울","Seoul","서울특별시","13","고령인구비율(%)"
2016,"서울","Seoul","서울특별시","9,930,616","인구(명)"
2016,"서울","Seoul","서울특별시","박원순","당선자"
2016,"서울","Seoul","서울특별시","새정치민주연합","당선자 정당"
2016,"서울","Seoul","서울특별시","56.11999893","당선자 득표율"
2016,"서울","Seoul","서울특별시","정몽준","차선자"
2016,"서울","Seoul","서울특별시","새누리당","차선자 정당"
2016,"서울","Seoul","서울특별시","43.02000046","차선자 득표율"
2016,"세종","Sejong-si","세종특별자치시","996,056","통합부채현황(A+B+C+D)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","105,687","자치단체부채(A)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","458","지방공공기관부채(B)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","893,804","교육재정부채(C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","3,893","내(외)부거래(D)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","6,158,477","통합자산현황(A+B+C+D)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","4,340,618","자치단체자산(A)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","13,352","지방공공기관자산(B)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,809,880","교육재정자산(C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","5,373","내(외)부거래(D)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1.3","통합재정수지비율((A-(B+C))/D)*100"
2016,"세종","Sejong-si","세종특별자치시","1,098,010","통합재정규모(D)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,112,275","세입(A)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,096,707","지출(B)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,303","순융자(C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,290,068","총계 세출결산(A+B+C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,015,745","일반회계 세출결산(A)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","206,749","공기업특별회계 세출결산(B)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","67,574","기타특별회계 세출결산(C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","78.9","정책사업비중((A+B)/C)"
2016,"세종","Sejong-si","세종특별자치시","36.02","자체사업비중(A/C)"
2016,"세종","Sejong-si","세종특별자치시","42.86","보조사업비중(B/C)"
2016,"세종","Sejong-si","세종특별자치시","288,123","자체사업(A)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","342,916","보조사업(B)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","800,000","일반회계예산(C)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","1,677","주민1인당 지방세부담액(천원)"
2016,"세종","Sejong-si","세종특별자치시","353,700","지방세액(백만원)"
2016,"세종","Sejong-si","세종특별자치시","9,979,343","명목GRDP(시도)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","9,729,904","실질GRDP(시도)(백만원)"
2016,"세종","Sejong-si","세종특별자치시","4.6","일반회계중일반공공행정예산비중(A÷C×100)(%)"
